flight_id,departure_city,departure_country,arrival_city,arrival_country,price,class_name,price_rate,weight_allowed,number_of_meals,departure_date,departure_time,duration,departure_datetime,detailed_route
1,Karachi,Pakistan,Karachi,Pakistan,650,Economy,1,30 kg,1,10/1/2024,23:57:00,0 days 16:00:00,10/1/2024 23:57,Karachi Pakistan to Karachi Pakistan | Class: Economy | Price: 650 | Departure: 2024-10-01 23:57:00 | Duration: 0 days 16:00:00
733,Damascus,Syria,Baghdad,Iraq,299,Business,2,40 kg,2,10/3/2026,9:05:00,0 days 01:00:00,10/3/2026 9:05,Damascus Syria to Baghdad Iraq | Class: Business | Price: 299 | Departure: 2026-10-03 09:05:00 | Duration: 0 days 01:00:00
734,Damascus,Syria,Qamishli,Syria,343,Economy,1,30 kg,1,10/4/2026,13:31:00,0 days 05:00:00,10/4/2026 13:31,Damascus Syria to Qamishli Syria | Class: Economy | Price: 343 | Departure: 2026-10-04 13:31:00 | Duration: 0 days 05:00:00
734,Damascus,Syria,Qamishli,Syria,343,Business,2,40 kg,2,10/4/2026,13:31:00,0 days 05:00:00,10/4/2026 13:31,Damascus Syria to Qamishli Syria | Class: Business | Price: 343 | Departure: 2026-10-04 13:31:00 | Duration: 0 days 05:00:00
736,Damascus,Syria,Karachi,Pakistan,357,Economy,1,30 kg,1,10/6/2026,23:38:00,0 days 23:00:00,10/6/2026 23:38,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 357 | Departure: 2026-10-06 23:38:00 | Duration: 0 days 23:00:00
736,Damascus,Syria,Karachi,Pakistan,357,Business,2,40 kg,2,10/6/2026,23:38:00,0 days 23:00:00,10/6/2026 23:38,Damascus Syria to Karachi Pakistan | Class: Business | Price: 357 | Departure: 2026-10-06 23:38:00 | Duration: 0 days 23:00:00
737,Damascus,Syria,Moscow,Russia,260,Economy,1,30 kg,1,10/7/2026,8:58:00,0 days 10:00:00,10/7/2026 8:58,Damascus Syria to Moscow Russia | Class: Economy | Price: 260 | Departure: 2026-10-07 08:58:00 | Duration: 0 days 10:00:00
737,Damascus,Syria,Moscow,Russia,260,Business,2,40 kg,2,10/7/2026,8:58:00,0 days 10:00:00,10/7/2026 8:58,Damascus Syria to Moscow Russia | Class: Business | Price: 260 | Departure: 2026-10-07 08:58:00 | Duration: 0 days 10:00:00
738,Damascus,Syria,Beirut,Lebanon,381,Economy,1,30 kg,1,10/8/2026,19:30:00,0 days 01:00:00,10/8/2026 19:30,Damascus Syria to Beirut Lebanon | Class: Economy | Price: 381 | Departure: 2026-10-08 19:30:00 | Duration: 0 days 01:00:00
738,Damascus,Syria,Beirut,Lebanon,381,Business,2,40 kg,2,10/8/2026,19:30:00,0 days 01:00:00,10/8/2026 19:30,Damascus Syria to Beirut Lebanon | Class: Business | Price: 381 | Departure: 2026-10-08 19:30:00 | Duration: 0 days 01:00:00
744,Damascus,Syria,Moscow,Russia,426,Economy,1,30 kg,1,10/14/2026,10:01:00,0 days 02:00:00,10/14/2026 10:01,Damascus Syria to Moscow Russia | Class: Economy | Price: 426 | Departure: 2026-10-14 10:01:00 | Duration: 0 days 02:00:00
744,Damascus,Syria,Moscow,Russia,426,Business,2,40 kg,2,10/14/2026,10:01:00,0 days 02:00:00,10/14/2026 10:01,Damascus Syria to Moscow Russia | Class: Business | Price: 426 | Departure: 2026-10-14 10:01:00 | Duration: 0 days 02:00:00
747,Damascus,Syria,Kuwait,Kuwait Government,109,Economy,1,30 kg,1,10/17/2026,18:20:00,0 days 18:00:00,10/17/2026 18:20,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 109 | Departure: 2026-10-17 18:20:00 | Duration: 0 days 18:00:00
747,Damascus,Syria,Kuwait,Kuwait Government,109,Business,2,40 kg,2,10/17/2026,18:20:00,0 days 18:00:00,10/17/2026 18:20,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 109 | Departure: 2026-10-17 18:20:00 | Duration: 0 days 18:00:00
748,Damascus,Syria,Baghdad,Iraq,306,Economy,1,30 kg,1,10/18/2026,21:55:00,0 days 01:00:00,10/18/2026 21:55,Damascus Syria to Baghdad Iraq | Class: Economy | Price: 306 | Departure: 2026-10-18 21:55:00 | Duration: 0 days 01:00:00
748,Damascus,Syria,Baghdad,Iraq,306,Business,2,40 kg,2,10/18/2026,21:55:00,0 days 01:00:00,10/18/2026 21:55,Damascus Syria to Baghdad Iraq | Class: Business | Price: 306 | Departure: 2026-10-18 21:55:00 | Duration: 0 days 01:00:00
749,Damascus,Syria,Abu Dhabi,UAE,403,Economy,1,30 kg,1,10/19/2026,5:56:00,0 days 05:00:00,10/19/2026 5:56,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 403 | Departure: 2026-10-19 05:56:00 | Duration: 0 days 05:00:00
749,Damascus,Syria,Abu Dhabi,UAE,403,Business,2,40 kg,2,10/19/2026,5:56:00,0 days 05:00:00,10/19/2026 5:56,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 403 | Departure: 2026-10-19 05:56:00 | Duration: 0 days 05:00:00
756,Damascus,Syria,Karachi,Pakistan,266,Economy,1,30 kg,1,10/26/2026,17:26:00,0 days 15:00:00,10/26/2026 17:26,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 266 | Departure: 2026-10-26 17:26:00 | Duration: 0 days 15:00:00
756,Damascus,Syria,Karachi,Pakistan,266,Business,2,40 kg,2,10/26/2026,17:26:00,0 days 15:00:00,10/26/2026 17:26,Damascus Syria to Karachi Pakistan | Class: Business | Price: 266 | Departure: 2026-10-26 17:26:00 | Duration: 0 days 15:00:00
757,Damascus,Syria,Kuwait,Kuwait Government,177,Economy,1,30 kg,1,10/27/2026,6:01:00,0 days 09:00:00,10/27/2026 6:01,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 177 | Departure: 2026-10-27 06:01:00 | Duration: 0 days 09:00:00
757,Damascus,Syria,Kuwait,Kuwait Government,177,Business,2,40 kg,2,10/27/2026,6:01:00,0 days 09:00:00,10/27/2026 6:01,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 177 | Departure: 2026-10-27 06:01:00 | Duration: 0 days 09:00:00
758,Damascus,Syria,Kuwait,Kuwait Government,238,Economy,1,30 kg,1,10/28/2026,17:18:00,0 days 12:00:00,10/28/2026 17:18,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 238 | Departure: 2026-10-28 17:18:00 | Duration: 0 days 12:00:00
758,Damascus,Syria,Kuwait,Kuwait Government,238,Business,2,40 kg,2,10/28/2026,17:18:00,0 days 12:00:00,10/28/2026 17:18,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 238 | Departure: 2026-10-28 17:18:00 | Duration: 0 days 12:00:00
762,Damascus,Syria,Aleppo,Syria,219,Economy,1,30 kg,1,11/1/2026,3:37:00,0 days 08:00:00,11/1/2026 3:37,Damascus Syria to Aleppo Syria | Class: Economy | Price: 219 | Departure: 2026-11-01 03:37:00 | Duration: 0 days 08:00:00
762,Damascus,Syria,Aleppo,Syria,219,Business,2,40 kg,2,11/1/2026,3:37:00,0 days 08:00:00,11/1/2026 3:37,Damascus Syria to Aleppo Syria | Class: Business | Price: 219 | Departure: 2026-11-01 03:37:00 | Duration: 0 days 08:00:00
763,Damascus,Syria,Tehran,Iran,419,Economy,1,30 kg,1,11/2/2026,17:13:00,0 days 17:00:00,11/2/2026 17:13,Damascus Syria to Tehran Iran | Class: Economy | Price: 419 | Departure: 2026-11-02 17:13:00 | Duration: 0 days 17:00:00
763,Damascus,Syria,Tehran,Iran,419,Business,2,40 kg,2,11/2/2026,17:13:00,0 days 17:00:00,11/2/2026 17:13,Damascus Syria to Tehran Iran | Class: Business | Price: 419 | Departure: 2026-11-02 17:13:00 | Duration: 0 days 17:00:00
765,Damascus,Syria,Khartoum,Sudan,433,Economy,1,30 kg,1,11/4/2026,17:59:00,0 days 06:00:00,11/4/2026 17:59,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 433 | Departure: 2026-11-04 17:59:00 | Duration: 0 days 06:00:00
765,Damascus,Syria,Khartoum,Sudan,433,Business,2,40 kg,2,11/4/2026,17:59:00,0 days 06:00:00,11/4/2026 17:59,Damascus Syria to Khartoum Sudan | Class: Business | Price: 433 | Departure: 2026-11-04 17:59:00 | Duration: 0 days 06:00:00
767,Damascus,Syria,Abu Dhabi,UAE,141,Economy,1,30 kg,1,11/6/2026,1:03:00,0 days 03:00:00,11/6/2026 1:03,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 141 | Departure: 2026-11-06 01:03:00 | Duration: 0 days 03:00:00
767,Damascus,Syria,Abu Dhabi,UAE,141,Business,2,40 kg,2,11/6/2026,1:03:00,0 days 03:00:00,11/6/2026 1:03,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 141 | Departure: 2026-11-06 01:03:00 | Duration: 0 days 03:00:00
771,Damascus,Syria,Abu Dhabi,UAE,72,Economy,1,30 kg,1,11/10/2026,7:46:00,0 days 07:00:00,11/10/2026 7:46,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 72 | Departure: 2026-11-10 07:46:00 | Duration: 0 days 07:00:00
771,Damascus,Syria,Abu Dhabi,UAE,72,Business,2,40 kg,2,11/10/2026,7:46:00,0 days 07:00:00,11/10/2026 7:46,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 72 | Departure: 2026-11-10 07:46:00 | Duration: 0 days 07:00:00
773,Damascus,Syria,Moscow,Russia,102,Economy,1,30 kg,1,11/12/2026,0:58:00,0 days 08:00:00,11/12/2026 0:58,Damascus Syria to Moscow Russia | Class: Economy | Price: 102 | Departure: 2026-11-12 00:58:00 | Duration: 0 days 08:00:00
773,Damascus,Syria,Moscow,Russia,102,Business,2,40 kg,2,11/12/2026,0:58:00,0 days 08:00:00,11/12/2026 0:58,Damascus Syria to Moscow Russia | Class: Business | Price: 102 | Departure: 2026-11-12 00:58:00 | Duration: 0 days 08:00:00
774,Damascus,Syria,Abu Dhabi,UAE,382,Economy,1,30 kg,1,11/13/2026,1:29:00,0 days 09:00:00,11/13/2026 1:29,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 382 | Departure: 2026-11-13 01:29:00 | Duration: 0 days 09:00:00
774,Damascus,Syria,Abu Dhabi,UAE,382,Business,2,40 kg,2,11/13/2026,1:29:00,0 days 09:00:00,11/13/2026 1:29,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 382 | Departure: 2026-11-13 01:29:00 | Duration: 0 days 09:00:00
775,Damascus,Syria,Moscow,Russia,171,Economy,1,30 kg,1,11/14/2026,23:27:00,0 days 21:00:00,11/14/2026 23:27,Damascus Syria to Moscow Russia | Class: Economy | Price: 171 | Departure: 2026-11-14 23:27:00 | Duration: 0 days 21:00:00
775,Damascus,Syria,Moscow,Russia,171,Business,2,40 kg,2,11/14/2026,23:27:00,0 days 21:00:00,11/14/2026 23:27,Damascus Syria to Moscow Russia | Class: Business | Price: 171 | Departure: 2026-11-14 23:27:00 | Duration: 0 days 21:00:00
777,Damascus,Syria,Qamishli,Syria,87,Economy,1,30 kg,1,11/16/2026,7:17:00,0 days 07:00:00,11/16/2026 7:17,Damascus Syria to Qamishli Syria | Class: Economy | Price: 87 | Departure: 2026-11-16 07:17:00 | Duration: 0 days 07:00:00
777,Damascus,Syria,Qamishli,Syria,87,Business,2,40 kg,2,11/16/2026,7:17:00,0 days 07:00:00,11/16/2026 7:17,Damascus Syria to Qamishli Syria | Class: Business | Price: 87 | Departure: 2026-11-16 07:17:00 | Duration: 0 days 07:00:00
778,Damascus,Syria,Sharjah,UAE,288,Economy,1,30 kg,1,11/17/2026,6:03:00,0 days 07:00:00,11/17/2026 6:03,Damascus Syria to Sharjah UAE | Class: Economy | Price: 288 | Departure: 2026-11-17 06:03:00 | Duration: 0 days 07:00:00
778,Damascus,Syria,Sharjah,UAE,288,Business,2,40 kg,2,11/17/2026,6:03:00,0 days 07:00:00,11/17/2026 6:03,Damascus Syria to Sharjah UAE | Class: Business | Price: 288 | Departure: 2026-11-17 06:03:00 | Duration: 0 days 07:00:00
780,Damascus,Syria,Aleppo,Syria,275,Economy,1,30 kg,1,11/19/2026,9:54:00,0 days 01:00:00,11/19/2026 9:54,Damascus Syria to Aleppo Syria | Class: Economy | Price: 275 | Departure: 2026-11-19 09:54:00 | Duration: 0 days 01:00:00
780,Damascus,Syria,Aleppo,Syria,275,Business,2,40 kg,2,11/19/2026,9:54:00,0 days 01:00:00,11/19/2026 9:54,Damascus Syria to Aleppo Syria | Class: Business | Price: 275 | Departure: 2026-11-19 09:54:00 | Duration: 0 days 01:00:00
785,Damascus,Syria,Khartoum,Sudan,481,Economy,1,30 kg,1,11/24/2026,2:12:00,0 days 09:00:00,11/24/2026 2:12,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 481 | Departure: 2026-11-24 02:12:00 | Duration: 0 days 09:00:00
785,Damascus,Syria,Khartoum,Sudan,481,Business,2,40 kg,2,11/24/2026,2:12:00,0 days 09:00:00,11/24/2026 2:12,Damascus Syria to Khartoum Sudan | Class: Business | Price: 481 | Departure: 2026-11-24 02:12:00 | Duration: 0 days 09:00:00
786,Damascus,Syria,Basra,Iraq,126,Economy,1,30 kg,1,11/25/2026,8:39:00,0 days 10:00:00,11/25/2026 8:39,Damascus Syria to Basra Iraq | Class: Economy | Price: 126 | Departure: 2026-11-25 08:39:00 | Duration: 0 days 10:00:00
786,Damascus,Syria,Basra,Iraq,126,Business,2,40 kg,2,11/25/2026,8:39:00,0 days 10:00:00,11/25/2026 8:39,Damascus Syria to Basra Iraq | Class: Business | Price: 126 | Departure: 2026-11-25 08:39:00 | Duration: 0 days 10:00:00
787,Damascus,Syria,Karachi,Pakistan,239,Economy,1,30 kg,1,11/26/2026,17:36:00,0 days 13:00:00,11/26/2026 17:36,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 239 | Departure: 2026-11-26 17:36:00 | Duration: 0 days 13:00:00
787,Damascus,Syria,Karachi,Pakistan,239,Business,2,40 kg,2,11/26/2026,17:36:00,0 days 13:00:00,11/26/2026 17:36,Damascus Syria to Karachi Pakistan | Class: Business | Price: 239 | Departure: 2026-11-26 17:36:00 | Duration: 0 days 13:00:00
788,Damascus,Syria,Aleppo,Syria,415,Economy,1,30 kg,1,11/27/2026,21:08:00,0 days 21:00:00,11/27/2026 21:08,Damascus Syria to Aleppo Syria | Class: Economy | Price: 415 | Departure: 2026-11-27 21:08:00 | Duration: 0 days 21:00:00
788,Damascus,Syria,Aleppo,Syria,415,Business,2,40 kg,2,11/27/2026,21:08:00,0 days 21:00:00,11/27/2026 21:08,Damascus Syria to Aleppo Syria | Class: Business | Price: 415 | Departure: 2026-11-27 21:08:00 | Duration: 0 days 21:00:00
789,Damascus,Syria,Khartoum,Sudan,55,Economy,1,30 kg,1,11/28/2026,8:42:00,0 days 04:00:00,11/28/2026 8:42,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 55 | Departure: 2026-11-28 08:42:00 | Duration: 0 days 04:00:00
789,Damascus,Syria,Khartoum,Sudan,55,Business,2,40 kg,2,11/28/2026,8:42:00,0 days 04:00:00,11/28/2026 8:42,Damascus Syria to Khartoum Sudan | Class: Business | Price: 55 | Departure: 2026-11-28 08:42:00 | Duration: 0 days 04:00:00
790,Damascus,Syria,Moscow,Russia,490,Economy,1,30 kg,1,11/29/2026,20:10:00,0 days 15:00:00,11/29/2026 20:10,Damascus Syria to Moscow Russia | Class: Economy | Price: 490 | Departure: 2026-11-29 20:10:00 | Duration: 0 days 15:00:00
790,Damascus,Syria,Moscow,Russia,490,Business,2,40 kg,2,11/29/2026,20:10:00,0 days 15:00:00,11/29/2026 20:10,Damascus Syria to Moscow Russia | Class: Business | Price: 490 | Departure: 2026-11-29 20:10:00 | Duration: 0 days 15:00:00
792,Damascus,Syria,Kuwait,Kuwait Government,200,Economy,1,30 kg,1,12/1/2026,21:15:00,0 days 12:00:00,12/1/2026 21:15,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 200 | Departure: 2026-12-01 21:15:00 | Duration: 0 days 12:00:00
792,Damascus,Syria,Kuwait,Kuwait Government,200,Business,2,40 kg,2,12/1/2026,21:15:00,0 days 12:00:00,12/1/2026 21:15,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 200 | Departure: 2026-12-01 21:15:00 | Duration: 0 days 12:00:00
794,Damascus,Syria,Tehran,Iran,348,Economy,1,30 kg,1,12/3/2026,18:52:00,0 days 02:00:00,12/3/2026 18:52,Damascus Syria to Tehran Iran | Class: Economy | Price: 348 | Departure: 2026-12-03 18:52:00 | Duration: 0 days 02:00:00
794,Damascus,Syria,Tehran,Iran,348,Business,2,40 kg,2,12/3/2026,18:52:00,0 days 02:00:00,12/3/2026 18:52,Damascus Syria to Tehran Iran | Class: Business | Price: 348 | Departure: 2026-12-03 18:52:00 | Duration: 0 days 02:00:00
795,Damascus,Syria,Muscat,Oman,111,Economy,1,30 kg,1,12/4/2026,5:31:00,0 days 01:00:00,12/4/2026 5:31,Damascus Syria to Muscat Oman | Class: Economy | Price: 111 | Departure: 2026-12-04 05:31:00 | Duration: 0 days 01:00:00
795,Damascus,Syria,Muscat,Oman,111,Business,2,40 kg,2,12/4/2026,5:31:00,0 days 01:00:00,12/4/2026 5:31,Damascus Syria to Muscat Oman | Class: Business | Price: 111 | Departure: 2026-12-04 05:31:00 | Duration: 0 days 01:00:00
800,Damascus,Syria,Abu Dhabi,UAE,105,Economy,1,30 kg,1,12/9/2026,15:28:00,0 days 02:00:00,12/9/2026 15:28,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 105 | Departure: 2026-12-09 15:28:00 | Duration: 0 days 02:00:00
800,Damascus,Syria,Abu Dhabi,UAE,105,Business,2,40 kg,2,12/9/2026,15:28:00,0 days 02:00:00,12/9/2026 15:28,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 105 | Departure: 2026-12-09 15:28:00 | Duration: 0 days 02:00:00
802,Damascus,Syria,Moscow,Russia,339,Economy,1,30 kg,1,12/11/2026,8:16:00,0 days 02:00:00,12/11/2026 8:16,Damascus Syria to Moscow Russia | Class: Economy | Price: 339 | Departure: 2026-12-11 08:16:00 | Duration: 0 days 02:00:00
802,Damascus,Syria,Moscow,Russia,339,Business,2,40 kg,2,12/11/2026,8:16:00,0 days 02:00:00,12/11/2026 8:16,Damascus Syria to Moscow Russia | Class: Business | Price: 339 | Departure: 2026-12-11 08:16:00 | Duration: 0 days 02:00:00
803,Damascus,Syria,Khartoum,Sudan,90,Economy,1,30 kg,1,12/12/2026,6:30:00,0 days 10:00:00,12/12/2026 6:30,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 90 | Departure: 2026-12-12 06:30:00 | Duration: 0 days 10:00:00
803,Damascus,Syria,Khartoum,Sudan,90,Business,2,40 kg,2,12/12/2026,6:30:00,0 days 10:00:00,12/12/2026 6:30,Damascus Syria to Khartoum Sudan | Class: Business | Price: 90 | Departure: 2026-12-12 06:30:00 | Duration: 0 days 10:00:00
810,Damascus,Syria,Khartoum,Sudan,346,Economy,1,30 kg,1,12/19/2026,6:49:00,0 days 02:00:00,12/19/2026 6:49,Damascus Syria to Khartoum Sudan | Class: Economy | Price: 346 | Departure: 2026-12-19 06:49:00 | Duration: 0 days 02:00:00
810,Damascus,Syria,Khartoum,Sudan,346,Business,2,40 kg,2,12/19/2026,6:49:00,0 days 02:00:00,12/19/2026 6:49,Damascus Syria to Khartoum Sudan | Class: Business | Price: 346 | Departure: 2026-12-19 06:49:00 | Duration: 0 days 02:00:00
811,Damascus,Syria,Kuwait,Kuwait Government,50,Economy,1,30 kg,1,12/20/2026,12:35:00,0 days 05:00:00,12/20/2026 12:35,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 50 | Departure: 2026-12-20 12:35:00 | Duration: 0 days 05:00:00
811,Damascus,Syria,Kuwait,Kuwait Government,50,Business,2,40 kg,2,12/20/2026,12:35:00,0 days 05:00:00,12/20/2026 12:35,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 50 | Departure: 2026-12-20 12:35:00 | Duration: 0 days 05:00:00
813,Damascus,Syria,Karachi,Pakistan,151,Economy,1,30 kg,1,12/22/2026,22:24:00,0 days 17:00:00,12/22/2026 22:24,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 151 | Departure: 2026-12-22 22:24:00 | Duration: 0 days 17:00:00
813,Damascus,Syria,Karachi,Pakistan,151,Business,2,40 kg,2,12/22/2026,22:24:00,0 days 17:00:00,12/22/2026 22:24,Damascus Syria to Karachi Pakistan | Class: Business | Price: 151 | Departure: 2026-12-22 22:24:00 | Duration: 0 days 17:00:00
815,Damascus,Syria,Muscat,Oman,468,Economy,1,30 kg,1,12/24/2026,0:51:00,0 days 08:00:00,12/24/2026 0:51,Damascus Syria to Muscat Oman | Class: Economy | Price: 468 | Departure: 2026-12-24 00:51:00 | Duration: 0 days 08:00:00
815,Damascus,Syria,Muscat,Oman,468,Business,2,40 kg,2,12/24/2026,0:51:00,0 days 08:00:00,12/24/2026 0:51,Damascus Syria to Muscat Oman | Class: Business | Price: 468 | Departure: 2026-12-24 00:51:00 | Duration: 0 days 08:00:00
816,Damascus,Syria,Yerevan,Armenia,445,Economy,1,30 kg,1,12/25/2026,5:29:00,0 days 10:00:00,12/25/2026 5:29,Damascus Syria to Yerevan Armenia | Class: Economy | Price: 445 | Departure: 2026-12-25 05:29:00 | Duration: 0 days 10:00:00
816,Damascus,Syria,Yerevan,Armenia,445,Business,2,40 kg,2,12/25/2026,5:29:00,0 days 10:00:00,12/25/2026 5:29,Damascus Syria to Yerevan Armenia | Class: Business | Price: 445 | Departure: 2026-12-25 05:29:00 | Duration: 0 days 10:00:00
817,Damascus,Syria,Karachi,Pakistan,270,Economy,1,30 kg,1,12/26/2026,15:51:00,0 days 15:00:00,12/26/2026 15:51,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 270 | Departure: 2026-12-26 15:51:00 | Duration: 0 days 15:00:00
817,Damascus,Syria,Karachi,Pakistan,270,Business,2,40 kg,2,12/26/2026,15:51:00,0 days 15:00:00,12/26/2026 15:51,Damascus Syria to Karachi Pakistan | Class: Business | Price: 270 | Departure: 2026-12-26 15:51:00 | Duration: 0 days 15:00:00
818,Damascus,Syria,Kuwait,Kuwait Government,400,Economy,1,30 kg,1,12/27/2026,17:17:00,0 days 17:00:00,12/27/2026 17:17,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 400 | Departure: 2026-12-27 17:17:00 | Duration: 0 days 17:00:00
818,Damascus,Syria,Kuwait,Kuwait Government,400,Business,2,40 kg,2,12/27/2026,17:17:00,0 days 17:00:00,12/27/2026 17:17,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 400 | Departure: 2026-12-27 17:17:00 | Duration: 0 days 17:00:00
819,Damascus,Syria,Kuwait,Kuwait Government,126,Economy,1,30 kg,1,12/28/2026,0:54:00,0 days 01:00:00,12/28/2026 0:54,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 126 | Departure: 2026-12-28 00:54:00 | Duration: 0 days 01:00:00
819,Damascus,Syria,Kuwait,Kuwait Government,126,Business,2,40 kg,2,12/28/2026,0:54:00,0 days 01:00:00,12/28/2026 0:54,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 126 | Departure: 2026-12-28 00:54:00 | Duration: 0 days 01:00:00
820,Damascus,Syria,Abu Dhabi,UAE,275,Economy,1,30 kg,1,12/29/2026,8:06:00,0 days 03:00:00,12/29/2026 8:06,Damascus Syria to Abu Dhabi UAE | Class: Economy | Price: 275 | Departure: 2026-12-29 08:06:00 | Duration: 0 days 03:00:00
820,Damascus,Syria,Abu Dhabi,UAE,275,Business,2,40 kg,2,12/29/2026,8:06:00,0 days 03:00:00,12/29/2026 8:06,Damascus Syria to Abu Dhabi UAE | Class: Business | Price: 275 | Departure: 2026-12-29 08:06:00 | Duration: 0 days 03:00:00
822,Damascus,Syria,Yerevan,Armenia,343,Economy,1,30 kg,1,12/31/2026,0:35:00,0 days 07:00:00,12/31/2026 0:35,Damascus Syria to Yerevan Armenia | Class: Economy | Price: 343 | Departure: 2026-12-31 00:35:00 | Duration: 0 days 07:00:00
822,Damascus,Syria,Yerevan,Armenia,343,Business,2,40 kg,2,12/31/2026,0:35:00,0 days 07:00:00,12/31/2026 0:35,Damascus Syria to Yerevan Armenia | Class: Business | Price: 343 | Departure: 2026-12-31 00:35:00 | Duration: 0 days 07:00:00
823,Damascus,Syria,Muscat,Oman,217,Economy,1,30 kg,1,1/1/2027,12:35:00,0 days 04:00:00,1/1/2027 12:35,Damascus Syria to Muscat Oman | Class: Economy | Price: 217 | Departure: 2027-01-01 12:35:00 | Duration: 0 days 04:00:00
823,Damascus,Syria,Muscat,Oman,217,Business,2,40 kg,2,1/1/2027,12:35:00,0 days 04:00:00,1/1/2027 12:35,Damascus Syria to Muscat Oman | Class: Business | Price: 217 | Departure: 2027-01-01 12:35:00 | Duration: 0 days 04:00:00
828,Damascus,Syria,Kuwait,Kuwait Government,84,Economy,1,30 kg,1,1/6/2027,10:04:00,0 days 05:00:00,1/6/2027 10:04,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 84 | Departure: 2027-01-06 10:04:00 | Duration: 0 days 05:00:00
828,Damascus,Syria,Kuwait,Kuwait Government,84,Business,2,40 kg,2,1/6/2027,10:04:00,0 days 05:00:00,1/6/2027 10:04,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 84 | Departure: 2027-01-06 10:04:00 | Duration: 0 days 05:00:00
829,Damascus,Syria,Erbil,Iraq,136,Economy,1,30 kg,1,1/7/2027,4:15:00,0 days 04:00:00,1/7/2027 4:15,Damascus Syria to Erbil Iraq | Class: Economy | Price: 136 | Departure: 2027-01-07 04:15:00 | Duration: 0 days 04:00:00
829,Damascus,Syria,Erbil,Iraq,136,Business,2,40 kg,2,1/7/2027,4:15:00,0 days 04:00:00,1/7/2027 4:15,Damascus Syria to Erbil Iraq | Class: Business | Price: 136 | Departure: 2027-01-07 04:15:00 | Duration: 0 days 04:00:00
832,Damascus,Syria,Kuwait,Kuwait Government,78,Economy,1,30 kg,1,1/10/2027,15:14:00,0 days 14:00:00,1/10/2027 15:14,Damascus Syria to Kuwait Kuwait Government | Class: Economy | Price: 78 | Departure: 2027-01-10 15:14:00 | Duration: 0 days 14:00:00
832,Damascus,Syria,Kuwait,Kuwait Government,78,Business,2,40 kg,2,1/10/2027,15:14:00,0 days 14:00:00,1/10/2027 15:14,Damascus Syria to Kuwait Kuwait Government | Class: Business | Price: 78 | Departure: 2027-01-10 15:14:00 | Duration: 0 days 14:00:00
833,Damascus,Syria,Beirut,Lebanon,480,Economy,1,30 kg,1,1/11/2027,0:53:00,0 days 03:00:00,1/11/2027 0:53,Damascus Syria to Beirut Lebanon | Class: Economy | Price: 480 | Departure: 2027-01-11 00:53:00 | Duration: 0 days 03:00:00
833,Damascus,Syria,Beirut,Lebanon,480,Business,2,40 kg,2,1/11/2027,0:53:00,0 days 03:00:00,1/11/2027 0:53,Damascus Syria to Beirut Lebanon | Class: Business | Price: 480 | Departure: 2027-01-11 00:53:00 | Duration: 0 days 03:00:00
835,Damascus,Syria,Karachi,Pakistan,145,Economy,1,30 kg,1,1/13/2027,2:05:00,0 days 12:00:00,1/13/2027 2:05,Damascus Syria to Karachi Pakistan | Class: Economy | Price: 145 | Departure: 2027-01-13 02:05:00 | Duration: 0 days 12:00:00
835,Damascus,Syria,Karachi,Pakistan,145,Business,2,40 kg,2,1/13/2027,2:05:00,0 days 12:00:00,1/13/2027 2:05,Damascus Syria to Karachi Pakistan | Class: Business | Price: 145 | Departure: 2027-01-13 02:05:00 | Duration: 0 days 12:00:00
